"","Filename","Area","Red_mean","Red_sd","Green_mean","Green_sd","Blue_mean","Blue_sd","Circ","AR","Round","Solidity"
"14","Asp_Area_2-1_RAW_ch00.tif_results.csv",279.267,163.159,26.167,96.278,30.569,182.53,8.757,0.894,1.146,0.873,0.972
"15","Asp_Area_2-1_RAW_ch00.tif_results.csv",425.05,163.747,11.059,91.915,22.319,158.144,16.419,0.887,1.01,0.99,0.973
"16","Asp_Area_2-2_RAW_ch00.tif_results.csv",439.946,158.343,8.756,84.413,17.268,151.398,17.193,0.915,1.017,0.983,0.978
"17","Asp_Area_2-2_RAW_ch00.tif_results.csv",487.035,166.318,8.764,88.662,16.961,153.64,18.02,0.88,1.019,0.981,0.974
"18","Asp_Area_2-2_RAW_ch00.tif_results.csv",413.903,157.32,11.825,84.5,19.011,152.178,17.651,0.895,1.04,0.962,0.974
"19","Asp_Area_2-3_RAW_ch00.tif_results.csv",487.131,151.438,9.701,83.602,13.361,137.792,20.231,0.91,1.044,0.958,0.977
"20","Asp_Area_2-3_RAW_ch00.tif_results.csv",514.904,160.197,11.352,89.418,12.672,139.718,19.394,0.906,1.04,0.961,0.977
"21","Asp_Area_2-3_RAW_ch00.tif_results.csv",381.517,153.095,8.57,78.997,14.788,148.061,17.439,0.901,1.065,0.939,0.974
"22","Asp_Area_2-3_RAW_ch00.tif_results.csv",344.711,145.027,14.289,72.867,18.778,153.236,13.455,0.892,1.056,0.947,0.973
"23","Asp_Area_2-4_RAW_ch00.tif_results.csv",314.343,172.925,17.93,102.224,21.557,169.752,11.637,0.877,1.061,0.943,0.97
"24","Asp_Area_2-4_RAW_ch00.tif_results.csv",426.684,162.384,10.162,93.737,18.397,147.166,18.626,0.886,1.043,0.958,0.974
"25","Asp_Area_2-4_RAW_ch00.tif_results.csv",454.169,155.688,11.824,87.938,20.766,143.94,18.322,0.89,1.033,0.968,0.975
"26","Asp_Area_2-5_RAW_ch00.tif_results.csv",303.58,169.028,26.151,101.954,23.171,164.91,11.924,0.884,1.105,0.905,0.973
"27","Asp_Area_2-5_RAW_ch00.tif_results.csv",289.357,180.195,12.744,108.638,16.602,170.908,8.685,0.884,1.088,0.919,0.97
"28","Asp_Area_2-6_RAW_ch00.tif_results.csv",488.957,156.881,13.35,95.323,20.95,142.612,21.696,0.896,1.02,0.981,0.973
"29","Asp_Area_2-6_RAW_ch00.tif_results.csv",402.179,169.393,9.983,111.714,17.593,164.109,14.607,0.885,1.03,0.971,0.975
"30","Asp_Area_3-1_RAW_ch00.tif_results.csv",444.943,151.79,11.738,84.435,12.215,133.748,20.369,0.889,1.024,0.976,0.975
"31","Asp_Area_3-1_RAW_ch00.tif_results.csv",353.552,139.794,12.042,77.226,16.898,133.192,18.462,0.897,1.029,0.972,0.974
"32","Asp_Area_3-1_RAW_ch00.tif_results.csv",367.006,137.31,11.217,72.436,15.486,136.447,19.46,0.907,1.01,0.99,0.975
"33","Asp_Area_3-1_RAW_ch00.tif_results.csv",305.406,127.999,15.325,70.684,19.791,136.199,16.947,0.864,1.088,0.919,0.969
"34","Asp_Area_3-1_RAW_ch00.tif_results.csv",455.418,156.559,11.299,83.105,13.029,139.716,17.674,0.896,1.019,0.982,0.974
"35","Asp_Area_3-1_RAW_ch00.tif_results.csv",510.291,164.356,12.04,90.974,11.44,138.924,18.357,0.893,1.018,0.983,0.974
"36","Asp_Area_3-2_RAW_ch00.tif_results.csv",313.094,151.099,9.62,84.017,12.33,148.378,17.483,0.908,1.014,0.986,0.974
"37","Asp_Area_3-2_RAW_ch00.tif_results.csv",443.694,154.502,10.162,89.222,10.941,141.162,19.757,0.895,1.017,0.983,0.976
"38","Asp_Area_3-2_RAW_ch00.tif_results.csv",384.496,148.091,10.897,84.422,11.85,142.2,19.428,0.893,1.025,0.976,0.973
"39","Asp_Area_3-2_RAW_ch00.tif_results.csv",408.809,159.905,9.553,90.368,11.09,144.616,17.446,0.897,1.003,0.997,0.973
"40","Asp_Area_3-2_RAW_ch00.tif_results.csv",420.822,151.554,11.092,85.335,11.514,143.164,18.512,0.894,1.029,0.972,0.973
"41","Asp_Area_3-2_RAW_ch00.tif_results.csv",338.272,137.885,28.174,77.15,23.816,151.807,14.428,0.905,1.089,0.919,0.973
"42","Asp_Area_3-2_RAW_ch00.tif_results.csv",323.088,150.267,19.277,80.982,17.475,155.871,13.082,0.906,1.057,0.946,0.971
"43","Asp_Area_3-2_RAW_ch00.tif_results.csv",413.326,153.499,11.475,84.603,11.703,145.637,16.979,0.892,1.048,0.955,0.975
"44","Asp_Area_3-2_RAW_ch00.tif_results.csv",329.143,149.618,10.627,79.472,13.66,155.146,14.307,0.901,1.016,0.984,0.971
"45","Asp_Area_3-2_RAW_ch00.tif_results.csv",331.449,143.881,12.238,74.988,15.208,153.504,13.659,0.884,1.076,0.929,0.972
"46","Asp_Area_3-2_RAW_ch00.tif_results.csv",354.513,136.2,20.557,75.224,18.551,151.695,14.662,0.901,1.058,0.945,0.973
"47","Asp_Area_3-2_RAW_ch00.tif_results.csv",312.133,136.442,10.78,69.878,16.228,152.794,13.745,0.903,1.074,0.931,0.972
"48","Asp_Area_3-2_RAW_ch00.tif_results.csv",310.98,133.493,20.442,68.509,18.489,156.951,13.508,0.895,1.084,0.922,0.969
"49","Asp_Area_3-2_RAW_ch00.tif_results.csv",467.911,161.907,7.676,88.085,10.762,142.479,18.759,0.886,1.017,0.983,0.975
"50","Asp_Area_3-2_RAW_ch00.tif_results.csv",299.928,139.993,12.198,74.404,14.968,149.014,15.064,0.899,1.053,0.95,0.969
"51","Asp_Area_3-2_RAW_ch00.tif_results.csv",431.777,158.344,8.286,87.104,10.976,147.195,17.243,0.881,1.048,0.954,0.972
"52","Asp_Area_3-3_RAW_ch00.tif_results.csv",395.163,155.478,10.002,87.531,12.062,139.613,19.704,0.894,1.038,0.963,0.975
"53","Asp_Area_3-3_RAW_ch00.tif_results.csv",453.688,163.062,11.499,92.594,11.765,140.266,19.255,0.882,1.041,0.961,0.974
"54","Asp_Area_3-3_RAW_ch00.tif_results.csv",376.135,149.682,10.548,78.939,14.959,140.623,17.498,0.895,1.021,0.98,0.973
"55","Asp_Area_3-3_RAW_ch00.tif_results.csv",411.5,163.057,9.916,96.516,10.467,140.463,19.08,0.881,1.036,0.965,0.972
"56","Asp_Area_3-3_RAW_ch00.tif_results.csv",294.835,149.776,13.754,86.137,14.546,147.381,16.245,0.913,1.016,0.984,0.973
"57","Asp_Area_3-3_RAW_ch00.tif_results.csv",394.298,160.259,11.654,90.426,12.196,144.68,16.711,0.887,1.005,0.995,0.972
"58","Asp_Area_3-3_RAW_ch00.tif_results.csv",455.61,158.534,9.135,91.192,11.399,138.718,18.437,0.891,1.014,0.987,0.975
"59","Asp_Area_3-3_RAW_ch00.tif_results.csv",423.128,157.276,11.814,82.269,14.004,141.899,16.918,0.903,1.027,0.974,0.977
"60","Asp_Area_3-3_RAW_ch00.tif_results.csv",277.633,146.907,11.69,77.834,16.869,154.34,12.294,0.882,1.039,0.963,0.968
"61","Asp_Area_3-3_RAW_ch00.tif_results.csv",347.017,135.783,12.501,75.31,16.317,143.902,15.209,0.914,1.039,0.962,0.975
"62","Asp_Area_4-1_RAW_ch00.tif_results.csv",425.627,152.909,11.873,74.865,17.133,146.057,17.702,0.896,1.042,0.96,0.974
"63","Asp_Area_4-1_RAW_ch00.tif_results.csv",464.259,158.902,11.456,79.005,16.284,150.054,17.614,0.896,1.012,0.988,0.975
"64","Asp_Area_4-1_RAW_ch00.tif_results.csv",459.646,148.291,13.06,67.516,18.242,145.504,17.805,0.895,1.031,0.97,0.977
"65","Asp_Area_4-1_RAW_ch00.tif_results.csv",431.777,148.965,11.24,74.268,16.67,136.917,16.03,0.895,1.035,0.966,0.976
"66","Asp_Area_4-1_RAW_ch00.tif_results.csv",444.847,151.458,11.459,76.674,15.284,140.894,18.908,0.893,1.033,0.968,0.974
"67","Asp_Area_4-2_RAW_ch00.tif_results.csv",412.942,141.338,14.139,67.681,19.307,139.683,20.409,0.898,1.017,0.983,0.976
"68","Asp_Area_4-2_RAW_ch00.tif_results.csv",437.447,157.726,10.761,81.847,13.379,146.38,17.245,0.91,1.026,0.975,0.978
"69","Asp_Area_4-2_RAW_ch00.tif_results.csv",397.374,151,9.917,78.893,13.597,145.821,16.044,0.899,1.076,0.929,0.974
"70","Asp_Area_4-2_RAW_ch00.tif_results.csv",455.13,145.638,11.432,69.746,16.237,144.819,19.301,0.907,1.028,0.972,0.977
"71","Asp_Area_4-2_RAW_ch00.tif_results.csv",413.807,152.226,11.695,69.709,17.87,150.941,15.506,0.893,1.046,0.956,0.973
"72","Asp_Area_4-3_RAW_ch00.tif_results.csv",335.87,142.177,13.727,73.813,21.022,149.461,19.017,0.898,1.067,0.937,0.972
"73","Asp_Area_4-3_RAW_ch00.tif_results.csv",387.764,135.698,14.961,63.29,23.166,148.421,16.095,0.911,1.035,0.966,0.978
"74","Asp_Area_4-3_RAW_ch00.tif_results.csv",474.061,156.358,11.963,74.999,18.532,148.879,18.035,0.899,1.049,0.953,0.976
"75","Asp_Area_4-3_RAW_ch00.tif_results.csv",439.465,155.408,12.741,71.434,20.784,149.443,16.34,0.902,1.042,0.959,0.976
"76","Asp_Area_5-1_RAW_ch00.tif_results.csv",498.183,156.983,14.687,89.773,25.191,133.068,21.475,0.897,1.012,0.988,0.976
"77","Asp_Area_5-1_RAW_ch00.tif_results.csv",490.879,160.169,15.27,90.288,25.926,139.771,17.873,0.881,1.046,0.956,0.974
"78","Asp_Area_5-2_RAW_ch00.tif_results.csv",459.646,156.5,14.642,82.789,27.881,143.231,21.361,0.87,1.01,0.991,0.974
"79","Asp_Area_5-2_RAW_ch00.tif_results.csv",483.864,149.207,14.766,77.509,29.265,142.622,18.985,0.889,1.02,0.981,0.974
"80","Asp_Area_5-3_RAW_ch00.tif_results.csv",294.835,165.064,25.424,85.417,32.37,175.003,10.173,0.868,1.051,0.952,0.968
"81","Asp_Area_5-3_RAW_ch00.tif_results.csv",511.54,162.628,13.448,83.665,27.191,148.588,19.534,0.889,1.018,0.982,0.976
"82","Asp_Area_6-1_RAW_ch00.tif_results.csv",498.375,160.057,15.728,86.968,27.432,143.855,19.198,0.902,1.011,0.989,0.977
"83","Asp_Area_6-1_RAW_ch00.tif_results.csv",438.408,159.509,13.033,89.67,26.592,148.219,17.469,0.86,1.016,0.984,0.971
"84","Asp_Area_6-2_RAW_ch00.tif_results.csv",445.231,166.21,24.481,90.314,23.657,162.397,13.387,0.808,1.374,0.728,0.956
"85","Asp_Area_6-2_RAW_ch00.tif_results.csv",443.79,157.952,11.253,83.781,17.324,148.488,15.886,0.897,1.036,0.966,0.977
"86","Asp_Area_6-2_RAW_ch00.tif_results.csv",290.51,167.012,22.294,89.531,19.926,171.495,10.72,0.881,1.083,0.924,0.965
"87","Asp_Area_6-2_RAW_ch00.tif_results.csv",415.536,146.927,13.18,69.536,23.609,144.91,17.988,0.897,1.03,0.971,0.975
"88","Asp_Area_6-3_RAW_ch00.tif_results.csv",486.074,139.548,18.186,79.835,20.062,130.291,23.194,0.904,1.025,0.976,0.976
"89","Asp_Area_6-3_RAW_ch00.tif_results.csv",483.095,131.789,17.28,76.93,19.386,123.361,22.818,0.908,1.035,0.966,0.977
"90","Asp_Area_7-1_RAW_ch00.tif_results.csv",362.201,139.09,13.585,75.178,20.579,134.356,17.996,0.896,1.026,0.974,0.975
"91","Asp_Area_7-1_RAW_ch00.tif_results.csv",318.379,142.937,13.681,73.037,23.698,142.053,16.03,0.897,1.012,0.988,0.973
"92","Asp_Area_7-1_RAW_ch00.tif_results.csv",410.347,150.334,13.482,76.776,18.238,138.791,17.279,0.896,1.016,0.985,0.973
"93","Asp_Area_7-1_RAW_ch00.tif_results.csv",354.993,142.383,12.559,73.762,19.877,140.411,17.193,0.909,1.085,0.922,0.975
"94","Asp_Area_7-2_RAW_ch00.tif_results.csv",356.243,149.956,12.833,74.902,24.021,147.185,17.332,0.894,1.028,0.972,0.973
"95","Asp_Area_7-2_RAW_ch00.tif_results.csv",355.186,144.884,13.511,72.19,23.934,144.111,16.931,0.91,1.054,0.948,0.976
"96","Asp_Area_7-2_RAW_ch00.tif_results.csv",387.571,151.298,13.126,73.404,24.551,144.296,16.143,0.906,1.013,0.987,0.975
"97","Asp_Area_7-3_RAW_ch00.tif_results.csv",346.344,134.978,12.436,65.582,20.053,141.603,19.147,0.892,1.034,0.967,0.974
"98","Asp_Area_7-3_RAW_ch00.tif_results.csv",413.23,140.301,11.952,73.633,15.666,138.175,20.496,0.896,1.03,0.971,0.976
"99","Asp_Area_7-3_RAW_ch00.tif_results.csv",345.768,141.564,11.276,69.475,18.69,147.012,15.602,0.901,1.044,0.957,0.973
"100","Asp_Area_7-3_RAW_ch00.tif_results.csv",412.942,157.283,10.721,71.933,16.634,147.09,17.361,0.902,1.031,0.97,0.976
"101","Asp_Area_7-3_RAW_ch00.tif_results.csv",432.642,151.684,11.734,71.903,17.069,143.867,17.221,0.883,1.023,0.978,0.974
