,Filename,Area,Red_mean,Red_sd,Green_mean,Green_sd,Blue_mean,Blue_sd,Circ,AR,Round,Solidity
34,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,55.834,200.795,28.216,137.575,17.934,197.838,4.999,0.545,1.535,0.651,0.863
35,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,64.291,212.082,13.025,149.577,7.667,208.852,6.114,0.39,1.319,0.758,0.787
36,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,293.393,168.234,17.256,106.964,17.711,172.034,15.883,0.894,1.121,0.892,0.97
37,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,439.658,193.153,10.809,136.562,9.814,175.288,13.522,0.854,1.025,0.975,0.967
38,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,427.741,189.022,12.783,133.907,9.616,168.885,13.386,0.909,1.011,0.989,0.976
39,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,409.482,188.444,9.793,128.81,9.606,180.28,12.741,0.882,1.011,0.989,0.971
40,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,353.36,207.913,23.588,151.915,18.537,192.755,6.019,0.817,1.038,0.963,0.961
41,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,526.628,168.699,13.017,118.543,12.113,148.783,20.603,0.865,1.044,0.958,0.971
42,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,308.193,207.263,23.061,143.99,17.206,201.472,6.741,0.869,1.043,0.958,0.966
43,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,344.519,194.645,18.239,134.888,13.992,191.425,7.66,0.886,1.018,0.982,0.972
44,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,373.445,199.885,13.505,139.143,10.778,187.537,10.037,0.855,1.023,0.977,0.966
45,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,401.41,183.863,11.345,119.967,11.578,178.151,13.813,0.885,1.069,0.936,0.975
46,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,443.405,182.602,11.091,126.37,11.001,170.381,12.815,0.893,1.041,0.96,0.971
47,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,424.282,173.702,13.762,113.868,13.343,162.382,16.689,0.897,1.032,0.969,0.973
48,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,407.272,187.796,11.75,133.923,10.177,167.965,14.337,0.868,1.011,0.989,0.969
